Date,CVX,XOM
2020-06-25,71.64637756347656,35.991817474365234
2020-06-26,69.43780517578125,34.75676727294922
2020-06-29,70.40957641601562,35.31453323364258
2020-06-30,71.6624526977539,35.63325881958008
2020-07-01,70.36941528320312,34.8284797668457
2020-07-02,70.92356872558594,35.123294830322266
2020-07-06,71.13236999511719,35.370304107666016
2020-07-07,69.31733703613281,34.45397186279297
2020-07-08,69.34945678710938,34.37429428100586
2020-07-09,66.45018768310547,32.95596694946289
2020-07-10,68.44995880126953,33.98386001586914
2020-07-13,68.58649444580078,33.991825103759766
2020-07-14,70.95570373535156,35.11532211303711
2020-07-15,71.38935852050781,35.5615348815918
2020-07-16,70.9637222290039,35.28265380859375
2020-07-17,70.0240707397461,34.67707824707031
2020-07-20,68.4820785522461,33.86433792114258
2020-07-21,73.39717864990234,35.57747268676758
2020-07-22,73.11609649658203,34.748802185058594
2020-07-23,73.09199523925781,34.82050704956055
2020-07-24,72.38523864746094,34.605369567871094
2020-07-27,73.11609649658203,35.11532211303711
2020-07-28,71.56607055664062,34.700984954833984
2020-07-29,72.33707427978516,35.083457946777344
2020-07-30,69.28520202636719,33.36234664916992
2020-07-31,67.4139404296875,33.52968215942383
2020-08-03,68.1126480102539,33.66514205932617
2020-08-04,69.46188354492188,34.637245178222656
2020-08-05,70.03209686279297,34.94002914428711
2020-08-06,70.24893951416016,34.77269744873047
2020-08-07,69.71086883544922,34.61334991455078
2020-08-10,72.06399536132812,35.46592330932617
2020-08-11,71.97567749023438,35.83245086669922
2020-08-12,72.85909271240234,35.82433319091797
2020-08-13,72.13627624511719,34.946800231933594
2020-08-14,72.56194305419922,35.101192474365234
2020-08-17,72.89923095703125,34.64616394042969
2020-08-18,71.39205169677734,34.47553634643555
2020-08-19,70.3818359375,34.09364700317383
2020-08-20,69.0946044921875,33.573631286621094
2020-08-21,69.3145751953125,33.32174301147461
2020-08-24,71.0417251586914,34.30490493774414
2020-08-25,70.17001342773438,33.21610641479492
2020-08-26,69.07015991210938,32.509212493896484
2020-08-27,69.17608642578125,32.28984451293945
2020-08-28,69.76264953613281,33.06173324584961
2020-08-31,68.3776626586914,32.45233917236328
2020-09-01,67.68517303466797,32.03795623779297
2020-09-02,67.7748031616211,31.84294319152832
2020-09-03,67.03340148925781,31.777938842773438
2020-09-04,66.7482681274414,31.75357437133789
2020-09-08,64.33675384521484,31.02228355407715
2020-09-09,65.2003402709961,30.83541488647461
2020-09-10,63.668704986572266,30.063508987426758
2020-09-11,63.29393768310547,29.982267379760742
2020-09-14,62.968074798583984,29.787248611450195
2020-09-15,62.202247619628906,29.47036361694336
2020-09-16,64.00273132324219,30.72165870666504
2020-09-17,64.19010925292969,30.713529586791992
2020-09-18,63.71758270263672,30.217891693115234
2020-09-21,62.161529541015625,29.60036849975586
2020-09-22,61.5341911315918,28.86909294128418
2020-09-23,58.61758041381836,27.942813873291016
2020-09-24,58.49537658691406,27.885936737060547
2020-09-25,58.519805908203125,28.145938873291016
2020-09-28,60.230690002441406,28.690332412719727
2020-09-29,58.576839447021484,27.85343360900879
2020-09-30,58.65831756591797,27.89406394958496
2020-10-01,57.371089935302734,26.919031143188477
2020-10-02,57.99839782714844,26.797149658203125
2020-10-05,59.22859573364258,27.4146728515625
2020-10-06,58.902732849121094,27.130285263061523
2020-10-07,60.108482360839844,27.21966552734375
2020-10-08,61.28164291381836,28.64971351623535
2020-10-09,60.28770446777344,28.227197647094727
2020-10-12,60.70319747924805,28.1378173828125
2020-10-13,59.79888153076172,27.804685592651367
2020-10-14,59.432273864746094,27.747806549072266
2020-10-15,59.88851547241211,27.99156379699707
2020-10-16,59.383392333984375,27.707181930541992
2020-10-19,58.07172775268555,27.1546630859375
2020-10-20,58.397613525390625,27.382169723510742
2020-10-21,57.73771286010742,26.94340705871582
2020-10-22,59.79888153076172,28.324705123901367
2020-10-23,59.1226921081543,27.755935668945312
2020-10-26,57.794734954833984,27.09778594970703
2020-10-27,56.62971496582031,26.66714859008789
2020-10-28,54.4870491027832,25.651485443115234
2020-10-29,56.051273345947266,26.789026260375977
2020-10-30,56.62157440185547,26.504636764526367
2020-11-02,58.78052520751953,27.617809295654297
2020-11-03,58.44649124145508,27.146533966064453
2020-11-04,58.470924377441406,27.00028419494629
2020-11-05,58.77235412597656,26.951528549194336
2020-11-06,57.9658088684082,26.634645462036133
2020-11-09,64.68709564208984,30.00663948059082
2020-11-10,67.6770248413086,30.672332763671875
2020-11-11,67.1800537109375,30.35611915588379
2020-11-12,65.72174072265625,29.315961837768555
2020-11-13,67.64444732666016,30.023279190063477
2020-11-16,72.4756088256836,31.75411605834961
2020-11-17,71.95480346679688,32.17849349975586
2020-11-18,69.67313385009766,30.963581085205078
2020-11-19,70.87184143066406,31.12169075012207
2020-11-20,70.92142486572266,30.738910675048828
2020-11-23,75.2532730102539,32.752662658691406
2020-11-24,79.04776763916016,34.93284606933594
2020-11-25,76.1708984375,33.95925521850586
2020-11-27,75.48475646972656,33.44333267211914
2020-11-30,72.0705337524414,31.729148864746094
2020-12-01,72.29374694824219,32.03702926635742
2020-12-02,74.29431915283203,33.23529052734375
2020-12-03,74.2364501953125,33.45997619628906
2020-12-04,77.11332702636719,34.683204650878906
2020-12-07,75.03006744384766,34.03414535522461
2020-12-08,75.67488098144531,35.14920425415039
2020-12-09,74.76554107666016,35.61519241333008
2020-12-10,77.17118072509766,36.622066497802734
2020-12-11,76.42716979980469,36.44732666015625
2020-12-14,73.93883514404297,35.13256072998047
2020-12-15,73.88099670410156,35.814903259277344
2020-12-16,73.3188247680664,36.36410903930664
2020-12-17,73.08735656738281,36.1810417175293
2020-12-18,72.07879638671875,35.556941986083984
2020-12-21,71.16941833496094,34.90787887573242
2020-12-22,69.73927307128906,34.31707000732422
2020-12-23,70.8387680053711,34.75809860229492
2020-12-24,70.5411605834961,34.61664581298828
2020-12-28,70.18569946289062,34.73313903808594
2020-12-29,69.94595336914062,34.3420295715332
2020-12-30,70.5411605834961,34.61664581298828
2020-12-31,69.81367492675781,34.30042266845703
2021-01-04,70.02860260009766,34.53343200683594
2021-01-05,71.92173767089844,36.197689056396484
2021-01-06,74.2364501953125,37.12135314941406
2021-01-07,74.58364868164062,37.412601470947266
2021-01-08,75.29461669921875,37.82865905761719
2021-01-11,75.72447204589844,38.97699737548828
2021-01-12,77.16291809082031,39.84242630004883
2021-01-13,77.08850860595703,40.29176330566406
2021-01-14,78.94029998779297,41.86449432373047
2021-01-15,76.12955474853516,39.85073471069336
2021-01-19,78.13014221191406,40.641265869140625
2021-01-20,78.8493423461914,41.215431213378906
2021-01-21,76.06343078613281,40.0338134765625
2021-01-22,75.83195495605469,39.46794891357422
2021-01-25,75.14579772949219,39.02692413330078
2021-01-26,73.87271118164062,38.169837951660156
2021-01-27,72.91374206542969,37.73712158203125
2021-01-28,73.59162902832031,38.32794189453125
2021-01-29,70.43368530273438,37.312744140625
2021-02-01,71.4339828491211,37.37931442260742
2021-02-02,71.9713363647461,37.970123291015625
2021-02-03,73.54203033447266,39.45963668823242
2021-02-04,73.57510375976562,40.21687698364258
2021-02-05,73.7900390625,41.5649299621582
2021-02-08,75.62528991699219,43.3540153503418
2021-02-09,75.19540405273438,42.84626388549805
2021-02-10,76.48502349853516,43.26091384887695
2021-02-11,76.07169342041016,42.17770767211914
2021-02-12,76.50983428955078,42.75315856933594
2021-02-16,78.07759857177734,44.039485931396484
2021-02-17,80.41664123535156,44.72494888305664
2021-02-18,79.64533996582031,44.02256393432617
2021-02-19,80.31604766845703,44.318748474121094
2021-02-22,82.48743438720703,45.95203399658203
2021-02-23,83.52701568603516,46.586734771728516
2021-02-24,86.61222076416016,47.98306655883789
2021-02-25,85.8073959350586,47.18757629394531
2021-02-26,83.83721160888672,46.01127243041992
2021-03-01,85.55587768554688,47.729183197021484
2021-03-02,85.88285064697266,47.44991683959961
2021-03-03,86.84696197509766,47.83073425292969
2021-03-04,87.6098861694336,49.68405532836914
2021-03-05,91.38256072998047,51.5627555847168
2021-03-08,92.0113296508789,51.51197052001953
2021-03-09,91.80174255371094,50.716495513916016
2021-03-10,93.3695068359375,52.273616790771484
2021-03-11,93.21858978271484,51.88433074951172
2021-03-12,93.52880096435547,52.44286346435547
2021-03-15,92.4305191040039,51.10576629638672
2021-03-16,90.24237060546875,50.02255630493164
2021-03-17,90.56934356689453,50.242584228515625
2021-03-18,87.29130554199219,48.07615661621094
2021-03-19,86.67090606689453,47.80535125732422
2021-03-22,85.96668243408203,47.314517974853516
2021-03-23,85.48882293701172,46.73059844970703
2021-03-24,87.77754974365234,47.678409576416016
2021-03-25,88.08776092529297,47.543006896972656
2021-03-26,90.10823059082031,48.8377799987793
2021-03-29,89.63873291015625,48.5754508972168
2021-03-30,88.80877685546875,47.974605560302734
2021-03-31,87.8530044555664,47.24681854248047
2021-04-01,88.65785217285156,48.56698989868164
2021-04-05,87.61827087402344,47.813804626464844
2021-04-06,86.83856964111328,47.678409576416016
2021-04-07,87.3499755859375,47.88997268676758
2021-04-08,86.36909484863281,47.39067459106445
2021-04-09,86.28524780273438,47.28066635131836
2021-04-12,85.32950592041016,46.96754455566406
2021-04-13,85.71516418457031,47.145267486572266
2021-04-14,87.41706085205078,48.50774383544922
2021-04-15,86.70443725585938,48.22002029418945
2021-04-16,86.31880187988281,47.94921875
2021-04-19,86.57030487060547,47.7968864440918
2021-04-20,84.95223999023438,46.78983688354492
2021-04-21,86.12598419189453,47.39067459106445
2021-04-22,84.6336669921875,46.77290725708008
2021-04-23,85.13668823242188,47.026798248291016
2021-04-26,85.11152648925781,47.11988067626953
2021-04-27,86.10081481933594,47.73765563964844
2021-04-28,88.21351623535156,49.176300048828125
2021-04-29,89.62197875976562,49.878692626953125
2021-04-30,86.41101837158203,48.44004821777344
2021-05-03,88.47340393066406,49.777130126953125
2021-05-04,88.95965576171875,50.09025573730469
2021-05-05,91.34902954101562,51.59660339355469
2021-05-06,91.39932250976562,52.08743667602539
2021-05-07,92.23770141601562,52.83214569091797
2021-05-10,91.86042785644531,52.95908737182617
2021-05-11,89.45431518554688,51.2750244140625
2021-05-12,90.01600646972656,51.54977035522461
2021-05-13,89.43753051757812,50.9144172668457
2021-05-14,91.7765884399414,52.176544189453125
2021-05-17,92.9000015258789,53.39574432373047
2021-05-18,90.10800170898438,51.88462448120117
2021-05-19,87.57907104492188,50.639671325683594
2021-05-20,87.88457489013672,50.519466400146484
2021-05-21,88.35981750488281,50.58815002441406
2021-05-24,89.61579895019531,51.180580139160156
2021-05-25,88.14766693115234,50.021484375
2021-05-26,88.35981750488281,50.605323791503906
2021-05-27,87.4178466796875,50.2790641784668
2021-05-28,88.07975769042969,50.11592102050781
2021-06-01,90.5068588256836,51.91038131713867
2021-06-02,91.72040557861328,52.32250213623047
2021-06-03,91.30458068847656,52.528564453125
2021-06-04,92.03439331054688,52.76038360595703
2021-06-07,91.44036102294922,52.41695022583008
2021-06-08,92.27204132080078,53.34423065185547
2021-06-09,91.46580505371094,53.79069900512695
2021-06-10,92.00045776367188,53.87655258178711
2021-06-11,91.5761489868164,53.378570556640625
2021-06-14,91.62705993652344,53.29270935058594
2021-06-15,93.60437774658203,55.233123779296875
2021-06-16,93.06975555419922,55.035648345947266
2021-06-17,90.86328125,53.224029541015625
2021-06-18,87.434814453125,51.858863830566406
2021-06-21,89.99767303466797,53.73918914794922
2021-06-22,90.2947006225586,54.76948928833008
2021-06-23,90.18437957763672,55.17302703857422
2021-06-24,90.92269897460938,55.39625549316406
2021-06-25,91.05847930908203,55.5164680480957
2021-06-28,88.24950408935547,54.099788665771484
2021-06-29,88.05431365966797,53.76493835449219
2021-06-30,88.88597106933594,54.15988540649414
2021-07-01,90.13347625732422,54.31443405151367
2021-07-02,90.01465606689453,54.23716354370117
2021-07-06,88.24950408935547,52.69170379638672
2021-07-07,87.34994506835938,51.867462158203125
2021-07-08,87.06989288330078,51.6356315612793
2021-07-09,88.31739044189453,52.571495056152344
2021-07-12,88.49559783935547,52.51997375488281
2021-07-13,88.19857788085938,52.27098846435547
2021-07-14,86.53526306152344,51.11188888549805
2021-07-15,85.9666748046875,50.61391067504883
2021-07-16,83.69232177734375,49.21440505981445
2021-07-19,81.43494415283203,47.522979736328125
2021-07-20,81.91869354248047,48.04672622680664
2021-07-21,84.71068572998047,49.592185974121094
2021-07-22,83.862060546875,49.03410339355469
2021-07-23,83.89598846435547,48.97400665283203
2021-07-26,85.66963958740234,50.21037292480469
2021-07-27,85.38111114501953,49.652286529541016
2021-07-28,85.86483001708984,49.98713684082031
2021-07-29,87.04444122314453,50.59672546386719
2021-07-30,86.39946746826172,49.429054260253906
2021-08-02,86.2467269897461,49.43764114379883
2021-08-03,87.06989288330078,49.969966888427734
2021-08-04,85.1180419921875,48.80228805541992
2021-08-05,85.90727233886719,49.11137771606445
2021-08-06,86.51826477050781,49.67804718017578
2021-08-09,85.07560729980469,49.11137771606445
2021-08-10,86.62860107421875,49.952789306640625
2021-08-11,87.28205108642578,50.098751068115234
2021-08-12,87.10383605957031,49.985450744628906
2021-08-13,86.52676391601562,49.47992706298828
2021-08-16,85.64418029785156,48.75651931762695
2021-08-17,85.48294067382812,48.425315856933594
2021-08-18,83.16934204101562,47.405555725097656
2021-08-19,81.09654998779297,45.95872497558594
2021-08-20,81.10517120361328,45.967437744140625
2021-08-23,83.19514465332031,47.8587760925293
2021-08-24,84.14982604980469,48.250999450683594
2021-08-25,84.72608947753906,48.338157653808594
2021-08-26,83.61656951904297,47.68446350097656
2021-08-27,84.83790588378906,48.60834884643555
2021-08-30,84.62287902832031,48.07667541503906
2021-08-31,83.22954559326172,47.518863677978516
2021-09-01,82.31787109375,46.865169525146484
2021-09-02,84.03801727294922,48.006954193115234
2021-09-03,83.84879302978516,47.82391357421875
2021-09-07,83.47895812988281,47.545005798339844
2021-09-08,82.90271759033203,47.10921096801758
2021-09-09,82.56729125976562,47.144081115722656
2021-09-10,82.62749481201172,47.04819869995117
2021-09-13,84.26164245605469,48.25971221923828
2021-09-14,82.73931884765625,47.571163177490234
2021-09-15,84.49386596679688,49.17487716674805
2021-09-16,83.70259094238281,48.651920318603516
2021-09-17,83.220947265625,48.07667541503906
2021-09-20,81.51798248291016,46.79544448852539
2021-09-21,81.57819366455078,46.75186538696289
2021-09-22,83.97779846191406,48.1202507019043
2021-09-23,86.05918884277344,49.750125885009766
2021-09-24,86.52363586425781,50.19462966918945
2021-09-27,88.56201934814453,51.68503952026367
2021-09-28,88.89745330810547,52.22541809082031
2021-09-29,88.87165832519531,52.19056701660156
2021-09-30,87.25470733642578,51.26667785644531
2021-10-01,89.73172760009766,53.10572814941406
2021-10-04,90.06714630126953,53.794273376464844
2021-10-05,91.0476303100586,53.707122802734375
2021-10-06,90.24777221679688,52.72222900390625
2021-10-07,90.8927993774414,52.87040328979492
2021-10-08,92.93119049072266,54.195213317871094
2021-10-11,92.13992309570312,53.65483093261719
2021-10-12,92.1571273803711,53.37592315673828
2021-10-13,92.70756530761719,53.227752685546875
2021-10-14,93.5848617553711,54.038326263427734
2021-10-15,94.2729263305664,54.55257034301758
2021-10-18,94.22992706298828,54.526405334472656
2021-10-19,96.07047271728516,55.345703125
2021-10-20,97.3261947631836,55.65076446533203
2021-10-21,96.10487365722656,54.63972091674805
2021-10-22,97.01656341552734,55.01449203491211
2021-10-25,97.91963958740234,56.086551666259766
2021-10-26,98.13465881347656,57.38521194458008
2021-10-27,96.38870239257812,55.894798278808594
2021-10-28,97.29178619384766,56.05168914794922
2021-10-29,98.47008514404297,56.19114303588867
2021-11-01,98.50450134277344,57.202178955078125
2021-11-02,97.9024429321289,56.49620056152344
2021-11-03,97.19718170166016,55.720481872558594
2021-11-04,97.6272201538086,56.13884735107422
2021-11-05,98.68511199951172,56.67051315307617
2021-11-08,99.03775024414062,57.28063201904297
2021-11-09,99.76880645751953,57.83843231201172
2021-11-10,98.17768096923828,56.69898986816406
2021-11-11,98.18627166748047,56.80497741699219
2021-11-12,98.24647521972656,56.372161865234375
2021-11-15,100.47405242919922,56.85798263549805
2021-11-16,100.86970520019531,57.4321174621582
2021-11-17,100.41729736328125,56.80497741699219
2021-11-18,99.5733871459961,56.186676025390625
2021-11-19,97.36354064941406,53.589759826660156
2021-11-22,99.10357666015625,54.33173751831055
2021-11-23,101.18293762207031,55.76268768310547
2021-11-24,101.95721435546875,56.07183837890625
2021-11-26,99.6255874633789,54.10208511352539
2021-11-29,99.92139434814453,54.40240478515625
2021-11-30,98.1987533569336,52.856632232666016
2021-12-01,97.52883911132812,52.812469482421875
2021-12-02,100.17369842529297,54.12858200073242
2021-12-03,99.53858184814453,53.784095764160156
2021-12-06,101.09590148925781,54.393577575683594
2021-12-07,102.59233856201172,55.00304412841797
2021-12-08,103.05343627929688,55.16203689575195
2021-12-09,102.78373718261719,55.303367614746094
2021-12-10,102.95773315429688,55.65669631958008
2021-12-13,100.81751251220703,54.437740325927734
2021-12-14,101.11332702636719,54.358245849609375
2021-12-15,100.53910827636719,54.1197509765625
2021-12-16,101.47872924804688,54.20808029174805
2021-12-17,98.83385467529297,53.02445983886719
2021-12-20,98.87736511230469,52.25598907470703
2021-12-21,100.4607925415039,53.43960952758789
2021-12-22,101.03501892089844,53.8724250793457
2021-12-23,101.27862548828125,53.898929595947266
2021-12-27,103.34925842285156,54.66740036010742
2021-12-28,103.14913940429688,54.4907341003418
2021-12-29,102.61843872070312,54.01375961303711
2021-12-30,102.16603088378906,53.695770263671875
2021-12-31,102.096435546875,54.0490837097168
2022-01-03,103.7581558227539,56.12484359741211
2022-01-04,105.6460952758789,58.23591613769531
2022-01-05,106.33341979980469,58.96023178100586
2022-01-06,107.23824310302734,60.34701156616211
2022-01-07,108.77816009521484,60.84165954589844
2022-01-10,108.84777069091797,60.479496002197266
2022-01-11,111.33599853515625,63.02341079711914
2022-01-12,110.7791976928711,62.837913513183594
2022-01-13,110.31809997558594,62.38743209838867
2022-01-14,112.19732666015625,63.48271560668945
2022-01-18,112.56272888183594,64.55152130126953
2022-01-19,112.15381622314453,64.57801818847656
2022-01-20,111.75361633300781,64.71935272216797
2022-01-21,110.41378784179688,63.74771499633789
2022-01-24,110.64868927001953,64.29534912109375
2022-01-25,115.35547637939453,66.18563079833984
2022-01-26,115.44248962402344,65.5143051147461
2022-01-27,117.77410888671875,66.35345458984375
2022-01-28,113.63285827636719,66.49475860595703
2022-01-31,114.25927734375,67.09540557861328
2022-02-01,117.26953125,71.39707946777344
2022-02-02,117.80891418457031,71.21159362792969
2022-02-03,116.7562026977539,70.38129425048828
2022-02-04,118.21781921386719,71.90939331054688
2022-02-07,120.54077911376953,72.77503204345703
2022-02-08,118.70506286621094,70.89360809326172
2022-02-09,119.87957763671875,70.55423736572266
2022-02-10,118.3570327758789,69.87547302246094
2022-02-11,120.76696014404297,71.63487243652344
2022-02-14,118.9051513671875,70.53636932373047
2022-02-15,118.03477478027344,69.65221405029297
2022-02-16,118.0699691772461,69.97372436523438
2022-02-17,117.46332550048828,69.8665542602539
2022-02-18,117.2962875366211,69.08956909179688
2022-02-22,116.39958190917969,68.28578186035156
2022-02-23,119.16888427734375,68.56262969970703
2022-02-24,118.5534896850586,67.69633483886719
2022-02-25,123.41517639160156,69.51824188232422
2022-02-28,126.59772491455078,70.03624725341797
2022-03-01,131.62644958496094,70.7060546875
2022-03-02,135.51231384277344,71.920654296875
2022-03-03,137.3409423828125,72.3761215209961
2022-03-04,139.477294921875,75.10005950927734
2022-03-07,142.4575958251953,77.80613708496094
2022-03-08,149.92156982421875,78.39556884765625
2022-03-09,146.17637634277344,73.93904876708984
2022-03-10,150.17652893066406,76.23428344726562
2022-03-11,150.24685668945312,75.84133911132812
2022-03-14,146.57203674316406,73.12633514404297
2022-03-15,139.15199279785156,68.96453094482422
2022-03-16,138.65087890625,68.7055435180664
2022-03-17,141.05096435546875,70.53636932373047
2022-03-18,142.18507385253906,70.25950622558594
2022-03-21,144.74339294433594,73.41212463378906
2022-03-22,144.25985717773438,73.09061431884766
2022-03-23,145.81594848632812,74.2426986694336
2022-03-24,146.20278930664062,74.46598052978516
2022-03-25,148.8490447998047,76.09139251708984
2022-03-28,146.24671936035156,73.9569091796875
2022-03-29,144.46205139160156,73.56395721435547
2022-03-30,145.4818572998047,74.8232192993164
2022-03-31,143.1521453857422,73.76042938232422
2022-04-01,144.37416076660156,74.2337646484375
2022-04-04,144.50601196289062,74.26949310302734
2022-04-05,143.61807250976562,73.88546752929688
2022-04-06,144.8928680419922,74.70710754394531
2022-04-07,146.9060821533203,75.95744323730469
2022-04-08,149.39410400390625,77.5560531616211
2022-04-11,145.55218505859375,74.8857192993164
2022-04-12,148.58526611328125,76.44863891601562
2022-04-13,150.92379760742188,77.52928161621094
2022-04-14,150.8534698486328,78.44023132324219
2022-04-18,152.87550354003906,79.08326721191406
2022-04-19,151.06448364257812,78.37773132324219
2022-04-20,151.67991638183594,78.55632019042969
2022-04-21,144.6906280517578,77.72576141357422
2022-04-22,141.4993133544922,76.02889251708984
2022-04-25,138.4574737548828,73.46571350097656
2022-04-26,137.6134490966797,73.49250793457031
2022-04-27,137.3585205078125,75.59125518798828
2022-04-28,142.23780822753906,77.87757110595703
2022-04-29,137.73655700683594,76.13605499267578
2022-05-02,140.44435119628906,77.17204284667969
2022-05-03,142.85321044921875,78.76174926757812
2022-05-04,147.3368682861328,81.89649963378906
2022-05-05,146.1676025390625,80.65509033203125
2022-05-06,150.062255859375,81.88756561279297
2022-05-09,140.0047607421875,75.43051147460938
2022-05-10,141.34986877441406,75.93062591552734
2022-05-11,143.44224548339844,77.51140594482422
2022-05-12,144.804931640625,77.8633041381836
2022-05-13,147.58303833007812,80.1729965209961
2022-05-16,152.10186767578125,82.05870056152344
2022-05-17,152.99862670898438,83.10530090332031
2022-05-18,148.965576171875,81.78802490234375
2022-05-19,147.9019317626953,82.23013305664062
2022-05-20,148.75283813476562,82.87974548339844
2022-05-23,152.20973205566406,84.7112808227539
2022-05-24,153.0251922607422,85.17142486572266
2022-05-25,155.48048400878906,86.88568878173828
2022-05-26,156.5264129638672,87.19245147705078
2022-05-27,158.02439880371094,88.04956817626953
2022-05-31,154.81570434570312,86.6150131225586
2022-06-01,156.28707885742188,88.27513885498047
